time_stamp,open,high,low,close,volume,transaction,vwap
2018-07-28 15:53:18,8089.51,8089.51,8067.82,8070.0,55.47283616000001,448035.8390123394,8076.670854182974
2018-07-28 15:55:47,8069.34,8099.88,8051.43,8099.88,70.65234102999999,570150.2508865035,8069.799847741911
2018-07-28 16:00:25,8100.68,8141.27,8096.85,8141.27,61.74914537,501348.5397592717,8119.117062352821
2018-07-28 16:03:16,8141.27,8167.21,8122.99,8167.21,54.487394330000015,444003.55930697254,8148.739075645433
2018-07-28 16:16:18,8170.0,8173.95,8141.28,8173.95,65.08183680000002,531295.1719733999,8163.493811738881
2018-07-28 16:35:46,8173.95,8179.25,8150.97,8159.39,63.538347140000006,518708.0765958031,8163.701133944905
2018-07-28 17:18:05,8154.96,8188.63,8148.79,8158.69,62.20607527,508452.9253163076,8173.68598017818
2018-07-28 17:29:36,8158.46,8213.65,8157.76,8197.75,60.65490500999999,497307.8582594312,8198.97184205369
2018-07-28 17:56:33,8199.83,8217.0,8182.63,8185.66,60.45238350999999,495830.8471929336,8202.00657780373
2018-07-28 19:05:47,8182.98,8205.81,8161.62,8198.83,62.06411786000004,507530.1121199985,8177.512701700683
2018-07-28 21:13:56,8198.4,8214.8,8157.37,8163.5,61.02814397,499732.15418169217,8188.55239030944
2018-07-28 23:59:14,8163.5,8225.0,8163.17,8225.0,61.12057524999999,500212.5854692174,8184.02941109782
2018-07-28 23:59:38,8225.0,8258.14,8225.0,8258.14,60.03836722999999,495136.69705864677,8247.004705538306
2018-07-29 00:09:44,8258.14,8259.0,8225.97,8254.99,57.77047262000004,476185.2733707629,8242.710363527618
2018-07-29 00:11:57,8252.99,8285.0,8252.99,8256.56,63.87241635,528313.6950442073,8271.390456707017
2018-07-29 00:16:27,8256.56,8298.93,8249.7,8298.93,57.17469171999999,473340.34433734324,8278.843839778265
2018-07-29 00:16:33,8298.01,8299.99,8287.51,8299.89,62.527497069999995,518953.03394135315,8299.597109418619
2018-07-29 00:26:26,8296.02,8299.97,8257.0,8281.98,61.168662360000006,506473.0619648641,8279.943396245686
2018-07-29 00:45:45,8280.35,8281.99,8260.27,8281.98,60.37483257000001,499598.03696478484,8274.938673917464
2018-07-29 01:02:54,8281.98,8281.98,8235.01,8241.7,60.18232281999997,497218.8485027337,8261.875334886483
2018-07-29 01:17:05,8241.7,8254.26,8234.64,8237.3,59.439953400000014,490044.30458224396,8244.358828555944
2018-07-29 01:48:19,8233.08,8259.28,8231.07,8254.99,60.41214965000001,498265.6224781251,8247.771770493935
2018-07-29 02:02:34,8255.84,8277.02,8253.78,8275.53,60.727000229999966,501910.36701935367,8265.028160758764
2018-07-29 02:26:43,8280.68,8288.98,8253.81,8259.54,62.08135568000001,513440.49682234024,8270.44595270894
2018-07-29 02:46:22,8244.5,8263.74,8230.61,8238.77,60.00873859000001,494680.782505725,8243.479102027979
2018-07-29 03:09:32,8238.77,8252.32,8231.22,8244.57,61.34137592999996,505401.55557910225,8239.162358468187
2018-07-29 03:17:03,8235.83,8243.01,8232.94,8236.42,60.17967155,495945.472125704,8241.079742578024
2018-07-29 03:17:54,8232.95,8243.0,8232.93,8243.0,57.55224014,474341.4937205003,8241.929290095923
2018-07-29 03:25:00,8243.0,8247.83,8233.2,8236.08,63.509537080000015,523428.98908103624,8241.738377366804
2018-07-29 03:53:08,8236.08,8242.98,8216.44,8218.35,61.422350140000006,505379.2491338924,8227.937354757367
2018-07-29 03:58:22,8216.51,8243.39,8216.51,8243.39,47.47124023,390773.5401479452,8231.795467205666
2018-07-29 04:13:58,8243.0,8243.0,8218.76,8219.78,74.03039617000002,609508.1194758441,8233.214341798164
2018-07-29 04:30:36,8219.77,8223.64,8191.14,8207.5,60.92923737000001,500114.5827742296,8208.121492432681
2018-07-29 04:51:44,8207.5,8217.97,8193.48,8193.49,60.89546881,499323.61539484747,8199.684231889034
2018-07-29 05:04:16,8193.48,8201.68,8185.27,8194.53,60.130329050000014,492493.06193299376,8190.426856361825
2018-07-29 05:37:15,8194.89,8216.54,8185.27,8204.44,58.950144029999976,483073.0491781734,8194.6033742061
2018-07-29 06:06:03,8206.28,8230.72,8201.7,8213.17,64.13895010999994,526545.1742473897,8209.444859080968
2018-07-29 06:27:18,8213.16,8218.14,8193.48,8218.14,55.83405872999999,458127.4022109713,8205.1603023589
2018-07-29 06:31:05,8218.4,8225.87,8200.0,8205.73,64.28101903999999,528062.1032150415,8214.899376228705
2018-07-29 06:52:02,8205.08,8206.05,8193.56,8194.66,60.19286770999999,493467.12813377165,8198.099657109222
2018-07-29 07:44:36,8194.66,8221.76,8191.26,8193.48,63.41561521999998,520254.34327903716,8203.883877404372
2018-07-29 08:06:48,8191.87,8198.93,8160.0,8160.01,58.89850633000001,481568.8517747457,8176.248971010969
2018-07-29 08:14:18,8160.0,8169.85,8132.16,8144.99,61.87611270000003,504386.76470644976,8151.558698457951
2018-07-29 08:40:18,8144.97,8157.2,8130.01,8140.6,62.953200130000056,512757.5756720884,8145.059736649292
2018-07-29 08:51:49,8137.91,8155.48,8133.41,8150.0,59.23336760000001,482682.2719710907,8148.823737840133
2018-07-29 08:56:34,8150.0,8150.0,8144.68,8149.99,63.427202589999986,516884.4982367001,8149.255794519192
2018-07-29 09:22:07,8149.99,8150.0,8139.66,8148.31,59.65930418999994,486063.99094541115,8147.329197763002
2018-07-29 09:32:50,8148.3,8150.0,8141.61,8150.0,55.36425818,451202.8015784204,8149.712764351905
2018-07-29 09:52:19,8150.0,8181.87,8150.0,8163.43,69.16876233999999,564721.5803246885,8164.401981761534
2018-07-29 10:41:40,8156.36,8170.97,8148.71,8150.01,61.273371890000064,499942.9677437919,8159.220756469966
2018-07-29 11:00:43,8150.0,8155.99,8131.99,8148.92,61.27738651000002,499035.390541355,8143.875236257279
2018-07-29 11:26:37,8148.91,8154.55,8130.01,8134.11,60.71371806000003,494427.2610312703,8143.583968002998
2018-07-29 11:35:33,8135.0,8136.98,8117.01,8117.01,61.32520445999999,498365.2525189819,8126.597488053153
2018-07-29 11:35:43,8116.43,8118.49,8109.74,8110.1,62.48713566999999,506914.0608540875,8112.294721447065
2018-07-29 11:47:43,8111.17,8147.0,8109.74,8143.67,59.3537941,482288.23297546594,8125.651279561013
2018-07-29 12:14:29,8140.17,8185.99,8128.91,8185.99,63.141536180000024,515372.2046734997,8162.173995962154
2018-07-29 12:15:56,8185.99,8199.59,8181.01,8199.27,61.41163574999997,502930.0763444396,8189.491619988967
2018-07-29 12:16:45,8195.99,8209.19,8194.64,8199.99,54.55596447999999,447607.54639282345,8204.557478897008
2018-07-29 12:20:23,8199.99,8206.34,8183.64,8196.99,67.35255976999998,552348.4695738502,8200.853411660173
2018-07-29 12:51:26,8202.53,8224.99,8179.39,8201.71,61.062033870000015,500740.7798489533,8200.525729539595
2018-07-29 13:43:11,8204.07,8224.94,8180.02,8185.13,60.02009417000003,492100.00431901217,8198.92089681158
2018-07-29 13:44:57,8171.44,8186.36,8170.0,8179.66,62.07052220999999,507410.2575301172,8174.738015147065
2018-07-29 14:04:13,8182.57,8202.56,8179.53,8202.55,61.03530930999999,499835.7666805734,8189.288664728379
2018-07-29 14:11:21,8202.56,8246.43,8191.49,8246.43,60.79024067,500153.10205258685,8227.522979678093
2018-07-29 14:27:52,8246.43,8246.43,8206.0,8228.74,60.060146980000034,493961.268939753,8224.44322529283
2018-07-29 15:26:07,8228.74,8243.01,8204.58,8230.99,61.322163870000004,504343.02908728365,8224.481937011653
2018-07-29 16:02:05,8230.98,8232.21,8199.4,8208.37,61.085436449999996,501983.9377168616,8217.735140973387
2018-07-29 16:49:34,8210.01,8213.99,8168.65,8173.76,58.092580070000004,475827.5737396557,8190.8493850040095
2018-07-29 18:16:05,8169.7,8199.63,8166.01,8191.12,62.13102475999998,508198.8232941016,8179.469520375278
2018-07-29 19:19:33,8190.01,8225.21,8181.76,8219.99,62.714854930000016,514827.69580593973,8209.0231473958
2018-07-29 19:57:12,8219.99,8220.68,8205.0,8209.01,59.25056700000001,486462.57439329027,8210.260239252902
2018-07-29 21:06:48,8209.99,8220.0,8191.17,8206.78,62.70956081999994,514670.7281286499,8207.213085193638
2018-07-29 22:21:16,8206.78,8209.99,8171.2,8180.72,60.68457244000003,496773.55133137514,8186.158876253836
2018-07-29 23:25:37,8180.72,8225.21,8176.59,8222.36,58.17409653,476891.6224805276,8197.662721493194
2018-07-29 23:33:13,8222.89,8273.36,8218.16,8271.86,63.22651150999999,521541.5164601423,8248.77893789308
2018-07-29 23:34:56,8273.36,8280.01,8256.66,8261.65,60.49827903000001,500461.68056478107,8272.329206531827
2018-07-29 23:50:27,8261.65,8278.71,8211.65,8211.65,60.94970114,503373.82999801025,8258.840003854533
2018-07-29 23:59:08,8208.87,8225.08,8204.0,8220.0,58.692513379999994,482128.1208868058,8214.473927284487
2018-07-30 00:04:43,8220.0,8220.88,8191.62,8191.62,57.542828259999986,472920.6403656245,8218.585263636895
2018-07-30 00:05:19,8191.14,8191.14,8160.1,8161.23,66.08868376,540137.3609132171,8172.917512999916
2018-07-30 00:06:05,8165.33,8175.98,8159.95,8159.95,61.39325885999999,501406.11749128066,8167.120084546702
2018-07-30 00:06:19,8160.11,8160.11,8151.2,8157.55,61.81485585,504173.3749368849,8156.184593559719
2018-07-30 00:06:34,8151.2,8151.23,8144.3,8144.3,61.21462904,498863.4825006253,8149.416084424014
2018-07-30 00:06:58,8144.3,8144.36,8132.31,8132.31,59.75003930999999,486365.17342106294,8139.997547075472
2018-07-30 00:07:20,8131.4,8131.4,8106.17,8108.88,62.40491949999999,506760.94100813504,8120.528719024069
2018-07-30 00:07:39,8109.73,8110.33,8090.01,8100.38,60.75684143,492109.4144526493,8099.654341307803
2018-07-30 00:08:01,8100.38,8116.58,8090.25,8100.56,63.31094339999999,512801.55270107026,8099.730080804172
2018-07-30 00:08:21,8100.56,8128.69,8090.54,8125.8,60.17439828000002,488253.62941511266,8113.976098991455
2018-07-30 00:10:17,8125.8,8130.99,8089.51,8089.99,63.26895551,512940.5059132654,8107.301626501364
2018-07-30 00:13:54,8090.25,8120.49,8069.34,8112.99,62.00756318999997,501604.1994383773,8089.403511977899
2018-07-30 00:32:28,8117.0,8135.35,8088.14,8120.0,61.710591470000026,500761.7842092222,8114.6813258573675
2018-07-30 00:45:33,8120.0,8127.19,8084.26,8090.87,61.00313782999999,494613.6447940912,8108.003332098289
2018-07-30 00:48:59,8090.45,8136.94,8090.45,8126.1,58.22554765999999,472599.19309609476,8116.6981177364305
2018-07-30 00:58:09,8126.8,8170.51,8115.3,8170.23,61.55160773000001,501436.9954141856,8146.610850747726
2018-07-30 01:26:54,8170.23,8170.71,8144.08,8170.71,64.82120439000005,529154.4445637502,8163.292390867435
2018-07-30 01:30:28,8170.71,8227.99,8169.62,8224.16,58.74396647000007,481540.35335522145,8197.27339319416
2018-07-30 01:31:35,8223.7,8247.43,8218.45,8247.43,61.90200581000003,509247.78375594824,8226.67661721684
2018-07-30 01:31:57,8247.18,8267.97,8233.07,8253.84,60.46925014000003,499074.04216082394,8253.352588387557
2018-07-30 01:32:16,8253.84,8272.07,8245.13,8272.07,61.008480960000036,504215.19456752774,8264.673806550181
2018-07-30 01:32:44,8273.36,8286.87,8250.22,8282.0,51.77304574,428191.7470840199,8270.553547001346
2018-07-30 01:33:43,8294.04,8295.0,8250.0,8250.0,69.74324034000003,577534.7441879787,8280.870538456236
2018-07-30 01:51:25,8250.0,8257.13,8193.0,8193.0,57.58439317000008,473657.59340869926,8225.450809395039
2018-07-30 02:45:09,8191.14,8217.17,8191.1,8200.09,64.45379534000007,528620.3783713492,8201.539964913238
2018-07-30 03:29:41,8201.25,8231.99,8186.98,8206.18,60.608163600000104,497463.59386385727,8207.86449078052
2018-07-30 04:06:18,8206.54,8209.06,8172.07,8172.07,61.31285220000011,502426.3227788432,8194.469915376769
2018-07-30 04:47:09,8170.97,8188.69,8159.41,8159.41,60.84307645000004,497196.68406833766,8171.787376283096
2018-07-30 05:46:29,8159.41,8191.53,8159.36,8174.39,61.45202809000003,502627.0981410889,8179.178356895929
2018-07-30 06:06:17,8173.47,8186.12,8171.72,8176.06,60.75045340000003,496690.85196911014,8175.920082418839
2018-07-30 06:10:32,8171.84,8179.59,8167.54,8167.55,60.80473438,496834.9820026989,8170.991733928513
2018-07-30 06:18:12,8167.55,8176.82,8161.0,8161.07,62.0472677300001,506658.16580626974,8165.680526191784
2018-07-30 06:22:06,8166.5,8166.97,8150.33,8151.03,60.92236490999999,496922.9973284872,8156.659677650181
2018-07-30 06:25:24,8151.68,8156.89,8150.33,8150.34,61.429638390000015,500753.6723382407,8151.662380935604
2018-07-30 06:26:53,8150.33,8164.41,8148.15,8164.35,61.64484910000002,502396.6350970944,8149.85586682366
2018-07-30 06:34:57,8164.4,8164.4,8137.36,8140.82,61.06519833000009,497233.4947381563,8142.665680885469
2018-07-30 06:37:50,8141.7,8158.99,8135.65,8158.99,60.992505560000026,496848.95252693427,8146.065618474554
2018-07-30 06:47:16,8159.79,8167.83,8149.13,8152.16,57.929195969999995,472325.1657033439,8153.490788098435
2018-07-30 06:48:22,8152.16,8153.64,8144.52,8144.53,64.08536230000003,522215.13771329954,8148.742848151134
2018-07-30 06:50:15,8144.51,8156.32,8135.0,8135.0,62.40141154000002,508028.56379870366,8141.299231236965
2018-07-30 06:51:09,8135.0,8150.0,8133.97,8133.98,61.609371180000004,501285.71822769137,8136.517361346186
2018-07-30 06:52:01,8133.42,8138.23,8132.15,8132.16,60.70561598999999,493721.2994643788,8133.041587877295
2018-07-30 06:53:19,8132.11,8132.87,8128.49,8128.49,61.48380836999999,499869.3008316702,8130.09659101685
2018-07-30 06:54:12,8128.49,8137.61,8114.17,8118.09,57.33437838000002,465757.2513875057,8123.5249172942285
2018-07-30 06:54:14,8105.8,8112.4,8100.0,8105.0,62.831512710000005,509402.29756237596,8107.433286120797
2018-07-30 06:54:21,8100.0,8100.0,8096.59,8096.59,63.84986238000001,517170.1088321298,8099.784236874493
2018-07-30 06:54:32,8099.24,8105.54,8096.49,8104.49,54.21458449000002,439126.6607849602,8099.788367205099
2018-07-30 06:55:34,8100.0,8137.43,8100.0,8113.18,67.69790098000001,549425.1836414221,8115.837798334969
2018-07-30 06:55:46,8113.18,8128.46,8099.3,8099.3,63.47612096000001,514677.1755487398,8108.2014427609365
2018-07-30 06:56:02,8100.0,8113.02,8100.0,8108.13,63.02300525000001,510559.62111180974,8101.162727586839
2018-07-30 06:56:57,8103.07,8117.9,8100.0,8101.8,59.97873786000002,486446.6884069835,8110.318852364449
2018-07-30 06:57:05,8122.07,8122.21,8099.73,8100.0,58.967330579999995,477902.20795137016,8104.5250522746355
2018-07-30 06:57:07,8100.0,8100.0,8100.0,8100.0,24.67336151,199854.22823099996,8099.999999999998
2018-07-30 06:57:11,8100.0,8100.0,8099.74,8100.0,103.24356834999999,836271.6950704401,8099.988294045052
2018-07-30 07:02:22,8100.0,8153.4,8100.0,8139.55,61.71569903000004,501190.7295606961,8120.960103150853
2018-07-30 07:03:27,8136.48,8136.48,8119.36,8119.36,60.87242608,494642.9092194096,8125.894449636984
2018-07-30 07:04:30,8119.36,8125.4,8117.96,8120.19,59.88252828,486261.4632133557,8120.256060994686
2018-07-30 07:05:25,8120.19,8123.33,8117.97,8118.67,63.350361660000026,514329.4565269326,8118.808528471033
2018-07-30 07:06:19,8118.67,8139.11,8115.11,8115.11,61.91116377000003,502703.944490754,8119.762477059858
2018-07-30 07:08:38,8115.1,8138.06,8113.87,8120.63,61.81541603,502094.3912089096,8122.478557213548
2018-07-30 07:12:27,8120.67,8138.68,8099.98,8125.52,61.546902180000025,499391.6032412503,8114.000632895057
2018-07-30 07:13:14,8125.52,8125.52,8113.22,8113.3,61.46700728000003,499047.5383599708,8118.949668179949
2018-07-30 07:14:30,8113.31,8116.76,8100.01,8100.01,58.08302085999999,470890.3609880413,8107.1947363593345
2018-07-30 07:17:03,8100.0,8128.63,8098.56,8101.98,62.98611473000002,510584.8666540098,8106.308332284233
2018-07-30 07:23:03,8103.52,8133.05,8100.0,8133.05,63.176300320000074,512845.5804116257,8117.689352082419
2018-07-30 07:31:29,8133.05,8142.31,8130.0,8130.0,41.360185560000026,336498.51529317856,8135.807679224018
2018-07-30 07:35:01,8130.0,8130.0,8128.31,8130.0,71.39992255,580477.7831068353,8129.949758703699
2018-07-30 07:44:08,8130.0,8140.1,8122.11,8123.39,71.28669863999998,579542.4639556954,8129.741943618439
2018-07-30 07:45:43,8123.38,8134.75,8118.16,8120.11,62.65209600999999,508851.19917428406,8121.8543605159775
2018-07-30 07:47:28,8120.11,8122.14,8114.81,8114.81,61.78297034000003,501501.6427807976,8117.150082311782
2018-07-30 07:48:44,8114.81,8142.3,8111.82,8132.4,61.04127930000002,496044.33209576586,8126.375098691054
2018-07-30 07:49:58,8132.4,8149.98,8126.1,8126.1,62.036187740000024,504596.3628475299,8133.903471991937
2018-07-30 07:51:07,8125.6,8151.98,8120.57,8139.4,59.95531251000005,487721.13374861475,8134.744250849612
2018-07-30 07:52:37,8139.4,8142.19,8126.68,8126.68,62.92362457000003,512014.33671154664,8137.076339935743
2018-07-30 08:01:02,8127.39,8155.92,8125.04,8155.0,54.997698070000034,447597.0176894001,8138.468215882546
2018-07-30 08:02:44,8155.0,8184.81,8153.6,8184.29,65.45870022000005,534598.7020661122,8166.961767792213
2018-07-30 08:45:15,8185.95,8185.95,8157.18,8162.97,63.4175195800001,518339.0111813065,8173.435583954538
2018-07-30 09:23:27,8162.03,8164.56,8142.91,8157.5,60.623053650000024,494530.94701369206,8157.473390713829
2018-07-30 09:54:55,8157.5,8174.15,8156.5,8160.75,60.97080777000007,497808.51488166,8164.702635391367
2018-07-30 10:03:13,8160.2,8163.9,8149.67,8150.47,60.81083666000002,495918.0244067451,8155.092934824701
2018-07-30 10:04:34,8149.1,8168.31,8148.67,8152.25,60.83922160000001,496135.6554456866,8154.865272728712
2018-07-30 10:08:06,8165.0,8168.42,8146.18,8168.42,62.823156249999975,512404.59328789264,8156.301336545676
2018-07-30 10:25:53,8168.56,8169.98,8148.61,8160.0,60.72268090000001,495695.99451804906,8163.275849667714
2018-07-30 10:31:56,8157.91,8160.01,8139.47,8149.43,61.19064585000002,498807.5426923298,8151.69599476175
2018-07-30 10:47:36,8150.0,8150.0,8131.73,8131.73,61.27482146000002,498707.3934938383,8138.86326571172
2018-07-30 11:03:37,8130.1,8150.0,8123.23,8143.78,62.590903239999996,509168.4477885958,8134.863397580773
2018-07-30 11:27:40,8145.13,8148.24,8117.95,8138.0,60.801602610000074,494533.3788675237,8133.558288580168
2018-07-30 11:50:27,8140.07,8144.06,8118.65,8132.62,62.24971420000012,506077.4682805847,8129.79585182712
2018-07-30 11:59:50,8132.61,8162.99,8131.0,8161.8,61.400305560000064,500468.89376355376,8150.918618385345
2018-07-30 12:28:25,8161.8,8170.99,8132.12,8148.88,60.64848443999997,494597.57274786575,8155.151399325981
2018-07-30 12:45:39,8148.89,8156.16,8117.52,8125.0,62.05695055000004,505004.8663917471,8137.764777611148
2018-07-30 13:06:46,8124.87,8141.25,8123.07,8140.01,42.496229930000055,345792.38177645067,8137.013150249825
2018-07-30 13:14:07,8140.0,8144.8,8131.97,8141.54,54.77943829999992,445885.1582774373,8139.644584078147
2018-07-30 13:37:49,8140.0,8144.81,8100.0,8100.0,84.99828687999974,691132.0436460086,8131.129097010464
2018-07-30 13:52:21,8100.0,8123.65,8099.6,8120.37,63.75684652000007,517133.0543354128,8111.0199541188385
2018-07-30 14:05:58,8120.38,8134.6,8106.82,8133.04,60.94295104000007,494918.53510824626,8121.01361457546
2018-07-30 14:33:18,8133.21,8140.0,8120.99,8134.99,59.09097780000011,480432.92117359675,8130.393827627538
2018-07-30 14:53:20,8138.43,8138.87,8127.55,8131.17,63.93766711000017,519987.98385094677,8132.733134544067
2018-07-30 14:57:00,8131.17,8175.03,8131.17,8175.0,61.42927153000004,501155.953452492,8158.259750935576
2018-07-30 14:57:04,8175.0,8204.0,8175.0,8204.0,59.348178870000005,485779.29812194384,8185.243547001256
2018-07-30 14:58:09,8203.44,8210.31,8172.04,8187.49,63.127976360000005,517634.75940630975,8199.767983285148
2018-07-30 14:58:31,8185.43,8194.0,8172.84,8192.99,59.69584737000001,488857.1460384434,8189.131532189578
2018-07-30 15:04:46,8192.58,8197.11,8169.3,8178.99,61.974502160000036,507144.6147760093,8183.117203050865
2018-07-30 15:31:15,8180.0,8180.0,8147.4,8158.17,60.36918900000008,492657.3056783646,8160.740832187823
2018-07-30 15:49:34,8158.19,8159.99,8122.51,8125.95,61.883733420000056,503576.0693119345,8137.454569752655
2018-07-30 15:58:42,8125.05,8131.91,8106.06,8116.43,62.262389440000014,505274.4076280864,8115.242800230159
2018-07-30 16:13:39,8116.43,8130.04,8080.5,8082.99,61.976584520000046,502343.94536083104,8105.382851465831
2018-07-30 16:21:19,8083.47,8104.59,8069.95,8070.0,58.70607077000006,474870.6843051183,8088.953630802122
2018-07-30 16:28:06,8071.0,8108.8,8069.34,8103.4,64.42393506000005,521098.3053371133,8088.582370074073
2018-07-30 16:28:32,8101.29,8105.25,8099.72,8102.61,48.32591156,391668.9313504816,8104.739646021932
2018-07-30 16:40:11,8105.0,8105.98,8095.3,8098.57,75.39531334999997,610930.6789938682,8103.032560628895
2018-07-30 16:43:26,8098.57,8110.0,8098.47,8110.0,61.810253080000024,500975.4613788626,8105.054362590266
2018-07-30 16:47:11,8110.0,8117.39,8109.26,8117.04,60.686860100000025,492308.94186953985,8112.282313804198
2018-07-30 16:56:44,8117.04,8123.42,8108.35,8112.43,59.9910350800001,486899.686701785,8116.207464206736
2018-07-30 17:11:45,8112.5,8122.37,8084.68,8091.0,61.81615601000004,501333.78207285213,8110.076951270652
2018-07-30 17:21:04,8091.0,8095.61,8069.34,8084.62,64.39956030000009,520455.69022825034,8081.665275411044
2018-07-30 17:27:17,8084.63,8094.89,8075.12,8088.99,61.77405914000002,499457.3766164123,8085.228388254043
2018-07-30 17:30:13,8082.91,8092.72,8078.99,8089.79,56.08985710000002,453460.3875040453,8084.534547763096
2018-07-30 17:37:10,8090.0,8090.0,8057.06,8057.06,66.96557180000006,540637.1611588727,8073.35988668243
2018-07-30 17:37:42,8057.06,8067.19,8040.0,8040.0,62.60520017000001,503991.58684769704,8050.315077328136
2018-07-30 17:38:10,8039.53,8058.62,8009.12,8010.35,62.31216833000002,500478.7774169491,8031.7984565463275
2018-07-30 17:38:33,8012.0,8024.0,8000.0,8000.0,62.70262939999999,501923.879808286,8004.829855002637
2018-07-30 17:39:03,8000.0,8004.7,7960.76,7960.76,60.85139362000001,485786.35403779085,7983.159055836769
2018-07-30 17:39:21,7971.0,7976.18,7957.04,7969.97,62.71555919,499839.13861665234,7969.93832267945
2018-07-30 17:39:44,7975.65,7989.0,7957.97,7987.86,62.771303460000006,500596.81582495815,7974.931031087403
2018-07-30 17:42:03,7986.99,7997.02,7960.24,7975.0,56.87788473999996,453899.3859632377,7980.243780831538
2018-07-30 17:43:16,7975.0,7991.99,7963.01,7986.34,67.90600981000003,541684.5100326673,7976.974520344992
2018-07-30 17:45:36,7986.34,7998.98,7949.35,7950.0,61.80836978000001,492631.65232248243,7970.306514731739
2018-07-30 17:47:12,7964.26,7965.51,7942.0,7946.46,66.06883983,525455.340518802,7953.149198182341
2018-07-30 17:51:03,7946.46,7962.29,7920.0,7926.45,62.306669609999986,494768.0988637268,7940.8529128688715
2018-07-30 17:56:17,7926.45,7943.85,7909.75,7909.75,58.06729472000004,460331.2908992599,7927.548426682751
2018-07-30 17:57:26,7909.75,7917.25,7883.11,7883.11,68.65814127,542437.1784322524,7900.551462631408
2018-07-30 17:59:10,7883.12,7917.24,7879.0,7904.95,63.01064881000001,497603.37875864963,7897.131487395162
2018-07-30 18:05:45,7903.99,7915.61,7884.01,7885.58,63.89830609000005,504868.0577355594,7901.118020632009
2018-07-30 18:06:39,7884.0,7889.72,7853.01,7872.45,60.09893863000001,472869.5629974227,7868.1849260042845
